product_code,detected_group,detected_part_type,detected_confidence,conflict_reason,review_status
126147,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
126148,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
126137,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128951,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
111027,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
127656,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128903,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128894,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128896,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128900,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128899,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128895,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128898,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128897,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128906,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123985,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123984,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123983,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123194,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123193,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
124907,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128908,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116543,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116511,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116538,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123046,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
119563,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
110916,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
116333,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
109987,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
126136,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
126155,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116540,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113508,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
126154,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
126134,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
129357,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: POWER,대기
129355,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: POWER,대기
129356,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: POWER,대기
129354,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: POWER,대기
129485,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: POWER,대기
129363,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: POWER,대기
120041,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
119836,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116541,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116542,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116539,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113922,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
120987,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
106142,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
106132,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
104527,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
104347,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
102991,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
120988,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
105984,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
121007,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
105982,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
106130,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
106128,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
115245,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113110,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113116,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113111,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113119,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
120230,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113926,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112359,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113117,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
115244,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112360,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113118,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122135,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
124500,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
126114,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122134,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122800,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122149,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128279,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128307,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128749,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
128301,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122136,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122132,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122150,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122849,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
126113,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
126115,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122137,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122133,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122168,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
100672,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
100671,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
100668,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
102311,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
102430,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103056,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103620,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103611,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103057,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103055,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103622,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
103058,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107711,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
107714,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
107923,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107712,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
107678,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
107708,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: GPU,대기
109417,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
110840,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109415,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109845,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109844,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109416,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109880,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109884,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109423,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109439,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109871,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109414,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109422,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
109856,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
110273,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112151,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112116,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
110274,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112121,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112138,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
110270,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112125,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112145,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
110271,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112117,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112127,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112128,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112114,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112141,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112123,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112144,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112146,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
110702,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
110701,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112500,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113069,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
118538,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
118130,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
118191,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116501,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
119303,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
119287,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116504,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112460,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113072,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116499,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113062,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113068,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113045,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113047,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116498,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
119288,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112462,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113067,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113041,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113042,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112461,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113073,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
119466,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116502,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113064,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113071,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
116503,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
112499,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113046,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113065,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113066,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113063,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
113070,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122896,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122905,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122311,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123170,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123751,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123753,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122895,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122306,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123169,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122898,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122305,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123750,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
123752,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
124908,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122309,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122904,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
122897,service,ASSEMBLY_SERVICE,0.88,원본 카테고리와 상품명 분류 충돌: MB,대기
