자체상품코드,통합상품코드,장부상품코드,장부상품명,대표상품코드,물류위치,모델명,상품명,제조사,카테고리1,카테고리2,카테고리3,카테고리4,상태값,매입가,발주가,공급처,시중가,일반회원,딜러Lv1,딜러Lv2,딜러Lv3,지도가현,지도가카,다나와No,에누리No,스펙,직발송 택배비,택배비,무료여부,인증코드번호 1,인증코드번호 2
123845,519784,,,,,,GIGABYTE B860M AORUS ELITE 피씨디렉트/제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,221000,,(주)클릭나라,0,226800,221130,221130,221130,235000,235000,74255384,,"GIGABYTE / 인텔 / LGA1851 / B860 (인텔) / m-ATX / DDR5 / 9,200(MHz),PC5-73600 / 슬롯 : 4(EA) / 최대 256(GB) / M.2 : 3(EA) / SATA3 : 4(EA) / PCIe5.0 / PCIe4.0 / NVMe / HDMI / DP / USB Type-C / PCI-Ex. x16 : 1(EA) / PCIex16(at x4) : 1(EA) / USB 3.0 헤더 : 1(EA) / USB3.1 Type C 헤더 : 1(EA) / USB 2.0 헤더 : 2(EA) / 썬더볼트 헤더 / Type-A (10Gbps) : 2(EA) / Type-A (5Gbps) : 4(EA) / USB A타입 : 10(EA) / USB C타입 : 1(EA) / USB 2.0 : 4(EA) / 블루투스 / RJ-45(LAN) 포트 : 1(EA) / 2.5기가비트 / 무선LAN / 7.1(Ch) / SPDIF / LED 헤더 /",0,"4,000",,R-R-GBN-B86MEL,R-R-GBN-B86MEL
124894,520073,,,,,,GIGABYTE B860M DS3H 제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,169000,,(주)제삼세대,0,175300,170920,170920,170920,180000,180000,74251349,,"GIGABYTE / 인텔 / LGA1851 / B860 (인텔) / m-ATX / DDR5 / 9,066(MHz),PC5-72500 / 슬롯 : 4(EA) / 최대 256(GB) / M.2 : 2(EA) / SATA3 : 4(EA) / PCIe5.0 / PCIe4.0 / NVMe / HDMI / DP / USB 3.0 헤더 : 1(EA) / USB3.0 Type C 헤더 : 1(EA) / USB 2.0 헤더 : 2(EA) / 썬더볼트 헤더 / Type-A (10Gbps) : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB C타입 : 1(EA) / USB 2.0 : 3(EA) / RJ-45(LAN) 포트 : 1(EA) / 2.5기가비트 / 7.1(Ch) / LED 헤더 / ",0,"4,000",,R-R-GBN-B86MS3H,R-R-GBN-B86MS3H
124904,519782,,,,,,GIGABYTE B860M DS3H 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,169000,,(주)클릭나라,0,173500,169160,169160,169160,180000,180000,74255393,,"GIGABYTE / 인텔 / LGA1851 / B860 (인텔) / m-ATX / DDR5 / 9,066(MHz),PC5-72500 / 슬롯 : 4(EA) / 최대 256(GB) / M.2 : 2(EA) / SATA3 : 4(EA) / PCIe5.0 / PCIe4.0 / NVMe / HDMI / DP / USB 3.0 헤더 : 1(EA) / USB3.0 Type C 헤더 : 1(EA) / USB 2.0 헤더 : 2(EA) / 썬더볼트 헤더 / Type-A (10Gbps) : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB C타입 : 1(EA) / USB 2.0 : 3(EA) / RJ-45(LAN) 포트 : 1(EA) / 2.5기가비트 / 7.1(Ch) / LED 헤더 /",0,"4,000",,R-R-GBN-B86MDS3,R-R-GBN-B86MDS3
124751,524159,,,,,GIGABYTE GAMING 360,GIGABYTE GAMING 360,GIGABYTE,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,93000,,(주)가넷씨앤아이,0,95500,93110,93110,93110,99000,99000,89612903,,"GIGABYTE / CPU쿨러 / 수랭 / 수랭팬개수 : 3(EA) / 전원단자 : 3~4핀 / 최대 팬속도 : 2,200(RPM) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 5년+누수보상 / ",0,"3,000",,R-R-GBN-GBTGM,R-R-GBN-GBTGM
124752,524160,,,,,GIGABYTE GAMING 360 ICE,GIGABYTE GAMING 360 ICE,GIGABYTE,컴퓨터주변기기,CPU쿨러,수냉쿨러,,판매중,93000,,(주)가넷씨앤아이,0,95500,93110,93110,93110,99000,99000,89612948,,"GIGABYTE / CPU쿨러 / 수랭 / 수랭팬개수 : 3(EA) / 전원단자 : 3~4핀 / 최대 팬속도 : 2,200(RPM) / LGA1851 / LGA1700 / LGA1200 / LGA115(X) / AM5 / AM4 / LED 라이트 / A/S기간 : 5년+누수보상 / ",0,"3,000",,R-R-GBN-GBTGM,R-R-GBN-GBTGM
128697,535992,,,,,,GIGABYTE Gen3 M.2 NVMe 제이씨현 (512GB),GIGABYTE,컴퓨터주변기기,고속저장(SSD),NVMe 타입 SSD,,판매중,135000,, 재고있음,0,138600,138460,138460,138460,0,0,102005414,,"GIGABYTE / 내장형SSD / 512(GB) / M.2(NVMe) / NVMe 1.4 / M.2사이즈 : 2280 / 메모리타입 : TLC / 3D / 읽기속도 : 1,900(MB/s) / 쓰기속도 : 1,200(MB/s) / 읽기(IOPS) : 39(K) / 쓰기(IOPS) : 200(K) / DRAM : HMB / 컨트롤러 : Realtek / 보증기간 : 3(년), 제한보증 /",0,"3,000",,R-R-GBN-GBTNVMESSD,R-R-GBN-GBTNVMESSD
117813,477545,,,,,,GIGABYTE H610I DDR4 듀러블에디션 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,155000,,(주)클릭나라,0,159100,155120,155120,155120,166000,166000,17697992,,"GIGABYTE / 인텔 / 소켓 : LGA1700 / 칩셋 : H610 (인텔) / m-iTX  / CPU 장착 개수 : 1 / DDR4 / 3,200(MHz),PC4-25600 / 슬롯 : 2(EA) / 최대 64(GB) / 지원 채널 : 2 / M.2 : 1(EA) / SATA3 : 4(EA) / D-SUB / HDMI / DP / PCI-Ex. x16 : 1(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / LED 헤더 / ",0,"3,000",,R-R-GBN-H610I,R-R-GBN-H610I
113685,489909,,,,,,GIGABYTE H610M H V2 D4 [피씨디렉트/제이씨현],GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,84000,,주식회사 휘현,0,87100,84920,84920,84920,90000,90000,20119583,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR4 / 3,200(MHz),PC4-25600 / 슬롯 : 2(EA) / 최대 64(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / D-SUB / DVI / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / LED 헤더 /",0,"3,000",,R-R-GBN-H61MH2,R-R-GBN-H61MH2
126141,513567,,,,,,GIGABYTE H610M H V2 제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,101000,,(주)제삼세대,0,103700,101110,101110,101110,108000,108000,66046259,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR5 / 5,600(MHz),PC5-44800 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / D-SUB / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB 2.0 헤더 : 2(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 4(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / ",0,"3,000",,R-R-GBN-H61MH52,R-R-GBN-H61MH52
126144,513132,,,,,,GIGABYTE H610M H V2 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,100000,,(주)클릭나라,0,107200,104520,104520,104520,108000,108000,64375265,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR5 / 5,600(MHz),PC5-44800 / 슬롯 : 2(EA) / 최대 64(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / D-SUB / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB 2.0 헤더 : 2(EA) / USB 2.0 : 4(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / ",0,"3,000",,R-R-GBN-H61MH52,R-R-GBN-H61MH52
117812,483437,,,,,,GIGABYTE H610M K D4 [피씨디렉트/제이씨현],GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,75000,,주식회사 휘현,0,77000,75080,75080,75080,80000,80000,18663455,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR4 / 3,200(MHz),PC4-25600 / 슬롯 : 2(EA) / 최대 64(GB) / M.2 : 1(EA) / SATA3 : 2(EA) / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) /",0,"3,000",,R-R-GBN-H610MK,R-R-GBN-H610MK
121948,506925,,,,,,GIGABYTE H610M K D4 제이씨현 (벌크),GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,74000,,(주)제삼세대,0,75700,73810,73810,73810,0,0,32002067,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR4 / 3,200(MHz),PC4-25600 / 슬롯 : 2(EA) / 최대 64(GB) / M.2 : 1(EA) / SATA3 : 2(EA) / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) /",0,"3,000",,R-R-GBN-H610MK,R-R-GBN-H610MK
117811,483472,,,,,,GIGABYTE H610M K D4 제이씨현/피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,75000,,(주)가넷씨앤아이,0,77000,75080,75080,75080,80000,80000,18670778,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR4 / 3,200(MHz),PC4-25600 / 슬롯 : 2(EA) / 최대 64(GB) / M.2 : 1(EA) / SATA3 : 2(EA) / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) /",0,"3,000",,R-R-GBN-H610MK,R-R-GBN-H610MK
122189,513566,,,,,,GIGABYTE H610M K V2 제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,83000,,(주)가넷씨앤아이,0,85200,83070,83070,83070,89000,89000,66046349,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR5 / 5,600(MHz),PC5-44800 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 2(EA) / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB 2.0 헤더 : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 4(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / ",0,"3,000",,R-R-GBN-H61MK52,R-R-GBN-H61MK52
122188,514072,,,,,,GIGABYTE H610M K V2 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,83000,,(주)클릭나라,0,85200,83070,83070,83070,89000,89000,67678283,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR5 / 5,600(MHz),PC5-44800 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 2(EA) / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB 2.0 헤더 : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 4(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / ",0,"3,000",,R-R-GBN-H61MK52,R-R-GBN-H61MK52
113687,485906,,,,,,GIGABYTE H610M S2H V2 D4 듀러블에디션 [피씨디렉트/제이씨현],GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,108000,,(주)클릭나라,0,110900,108130,108130,108130,116000,116000,19170107,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR4 / 3,200(MHz),PC4-25600 / 슬롯 : 2(EA) / 최대 64(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / D-SUB / DVI / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / LED 헤더 /",0,"3,000",,R-R-GBN-H61M2H2,R-R-GBN-H61M2H2
113686,486359,,,,,,GIGABYTE H610M S2H V2 D4 듀러블에디션 제이씨현/피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,109000,,(주)제삼세대,0,111900,109100,109100,109100,116000,116000,19242146,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR4 / 3,200(MHz),PC4-25600 / 슬롯 : 2(EA) / 최대 64(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / D-SUB / DVI / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / LED 헤더 /",0,"3,000",,R-R-GBN-H61M2H2,R-R-GBN-H61M2H2
126142,513568,,,,,,GIGABYTE H610M S2H V2 제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,109000,,(주)가넷씨앤아이,0,111900,109100,109100,109100,116000,116000,66046067,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR5 / 5,600(MHz),PC5-44800 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / D-SUB / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB 2.0 헤더 : 2(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 4(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / ",0,"3,000",,R-R-GBN-H61M2H52,R-R-GBN-H61M2H52
126143,513339,,,,,,GIGABYTE H610M S2H V2 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔12세대(H610/B660/Z690),,판매중,108000,,(주)클릭나라,0,110900,108130,108130,108130,116000,116000,65307479,,"GIGABYTE / 인텔 / LGA1700 / H610 (인텔) / m-ATX / DDR5 / 5,600(MHz),PC5-44800 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / D-SUB / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / LED 헤더 / ",0,"3,000",,R-R-GBN-61M2H52,R-R-GBN-61M2H52
128901,539740,,,,,,GIGABYTE H810M D2HX SI GEN5 제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,130000,,(주)가넷씨앤아이,0,133400,130070,130070,130070,139000,139000,106454201,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe5.0 / PCIe4.0 / NVMe / SATA / D-SUB / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 / USB 2.0 헤더 / Type-A (5Gbps) : 후면 2개 / USB A타입 : 6(EA) / USB 2.0 : 후면 4개 / RJ-45(LAN) 포트 : 1(EA) / 2.5기가비트 / 7.1(Ch) / LED 헤더 : RGB 4핀||ARGB 5V 3핀 헤더 / ",0,"3,000",,R-R-GBN-H81M2X5,R-R-GBN-H81M2X5
128826,539594,,,,,,GIGABYTE H810M H GEN5 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,113000,,메이커스잼 주식회사,0,116000,113100,113100,113100,120000,120000,106045001,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe5.0 / PCIe4.0 / NVMe / SATA / D-SUB / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB3.0 Type C 헤더 : 1(EA) / USB 2.0 헤더 : 1(EA) / Type-A (5Gbps) : 후면 1개 / USB A타입 : 6(EA) / USB 2.0 : 후면 5개 / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / LED 헤더 : ARGB 5V 3핀 헤더 / ",0,"3,000",,R-R-GBN-H810MH5,R-R-GBN-H810MH5
123609,521334,,,,,,GIGABYTE H810M H 제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,112000,,(주)가넷씨앤아이,0,115000,112130,112130,112130,119000,119000,76941815,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe4.0 / NVMe / DVI / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB3.0 Type C 헤더 : 1(EA) / USB 2.0 헤더 : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 5(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / SPDIF / LED 헤더 / ",0,"4,000",,R-R-GBN-H810MH,R-R-GBN-H810MH
123613,521338,,,,,,GIGABYTE H810M H 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,112000,,메이커스잼 주식회사,0,115000,112130,112130,112130,120000,120000,76942061,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe4.0 / NVMe / DVI / HDMI / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB3.0 Type C 헤더 : 1(EA) / USB 2.0 헤더 : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 5(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / SPDIF / LED 헤더 / ",0,"4,000",,R-R-GBN-H810MH,R-R-GBN-H810MH
128827,539593,,,,,,GIGABYTE H810M K GEN5 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,108000,,메이커스잼 주식회사,0,110900,108130,108130,108130,115000,115000,106045718,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe5.0 / PCIe4.0 / NVMe / SATA / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB 2.0 헤더 : 1(EA) / Type-A (5Gbps) : 후면 2개 / USB A타입 : 6(EA) / USB 2.0 : 후면 4개 / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / ",0,"3,000",,R-R-GBN-H810MK5,R-R-GBN-H810MK5
123610,521335,,,,,,GIGABYTE H810M K 제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,102000,,(주)제삼세대,0,104700,102080,102080,102080,0,0,76941983,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe4.0 / NVMe / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 4(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / ",0,"4,000",,R-R-GBN-H810MK,R-R-GBN-H810MK
123612,521337,,,,,,GIGABYTE H810M K 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,107000,,주식회사 휘현,0,111000,108230,108230,108230,115000,115000,76942073,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe4.0 / NVMe / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 4(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / ",0,"4,000",,R-R-GBN-H810MK,R-R-GBN-H810MK
128902,539758,,,,,,GIGABYTE H810M S2H GEN5 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,125000,,(주)클릭나라,0,128300,125090,125090,125090,133000,133000,106688174,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe5.0 / PCIe4.0 / NVMe / SATA / D-SUB / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 / USB3.0 Type C 헤더 / USB 2.0 헤더 / Type-A (5Gbps) : 후면 1개 / USB A타입 : 6(EA) / USB 2.0 : 후면 5개 / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / LED 헤더 : ARGB 5V 3핀 헤더 / ",0,"3,000",,R-R-GBN-H81MSH5,R-R-GBN-H81MSH5
123608,521333,,,,,,GIGABYTE H810M S2H 제이씨현,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,126000,,(주)가넷씨앤아이,0,129300,126070,126070,126070,134000,134000,76941716,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe4.0 / NVMe / DVI / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB3.0 Type C 헤더 : 1(EA) / USB 2.0 헤더 : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 5(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / SPDIF / LED 헤더 / ",0,"4,000",,R-R-GBN-H81MSH,R-R-GBN-H81MSH
123611,521336,,,,,,GIGABYTE H810M S2H 피씨디렉트,GIGABYTE,컴퓨터주변기기,메인보드(M/B),인텔15세대(애로우레이크),,판매중,125000,,(주)클릭나라,0,129600,126360,126360,126360,133000,133000,76942094,,"GIGABYTE / 인텔 / LGA1851 / H810 (인텔) / m-ATX / DDR5 / 6,400(MHz),PC5-51200 / 슬롯 : 2(EA) / 최대 128(GB) / M.2 : 1(EA) / SATA3 : 4(EA) / PCIe4.0 / NVMe / DVI / HDMI / DP / PCI-Ex. x16 : 1(EA) / PCI-Ex. x1 : 1(EA) / USB 3.0 헤더 : 1(EA) / USB3.0 Type C 헤더 : 1(EA) / USB 2.0 헤더 : 1(EA) / Type-A (5Gbps) : 2(EA) / USB A타입 : 6(EA) / USB 2.0 : 5(EA) / RJ-45(LAN) 포트 : 1(EA) / 기가비트 / 7.1(Ch) / SPDIF / LED 헤더 / ",0,"4,000",,R-R-GBN-H81MSH,R-R-GBN-H81MSH
128784,534263,,,,,,GIGABYTE P650G 80PLUS골드 ATX3.1 피씨디렉트,GIGABYTE,컴퓨터주변기기,파워(POWER),정격600/650W,,판매중,56000,,메이커스잼 주식회사,0,57500,56060,56060,56060,61000,61000,99741659,,GIGABYTE / ATX / 정격출력 : 650(W) / 80PLUS 인증 : 80 PLUS 골드 / 케이블일체형 / +12V 싱글레일 / +12V 가용률 : 100% / 액티브PFC / 깊이 : 140(mm) / 팬크기 : 120(mm) / 팬개수 : 1(개) / +12V 출력 : 54.2A / 메인전원 : 24핀(20+4) / 보조전원 : (4+4)핀x2 / 16핀 PCIe(12+4) : 12V2x6 1(개) / 8핀 PCIe(6+2) : 2(개) / SATA : 6(개) / 4핀 IDE : 3(개) / 무상 5(년) /,0,"3,000",,"R-R-GBN-GP-P650GPG5,XU103796-25003",R-R-GBN-GP-P650GPG5
126732,524069,,,,,,GIGABYTE P650SS 80PLUS실버 FDB ATX3.0 피씨디렉트,GIGABYTE,컴퓨터주변기기,파워(POWER),정격600/650W,,판매중,48000,,메이커스잼 주식회사,0,49300,48070,48070,48070,52000,52000,88209140,,GIGABYTE / ATX / 650(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 54.1(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 5 / 플랫케이블 / 80PLUS : SILVER / 무상 3(년) / ,0,"3,000",,"R-R-GBN-GP-P650SS,ZU10663-24001A",R-R-GBN-GP-P650SS
126733,524070,,,,,,GIGABYTE P650SS ICE 80PLUS실버 FDB ATX3.0 피씨디렉트,GIGABYTE,컴퓨터주변기기,파워(POWER),정격600/650W,,판매중,52000,,메이커스잼 주식회사,0,53400,52070,52070,52070,56000,56000,88211402,,GIGABYTE / ATX / 650(W) / 액티브PFC / 팬크기 : 120(mm) / +12V : 54.1(A) / +5V : 20(A) / +3.3V : 20(A) / SATA : 5 / 플랫케이블 / 80PLUS : SILVER / 무상 3(년) /,0,"3,000",,"R-R-GBN-GP-P650SS,ZU10663-24001A",R-R-GBN-GP-P650SS
